timeUTC,lat,lon,category,notes
2014-11-01 05:48:24.424,35.87624,-78.835734,activity,end
2014-11-01 06:03:00.000,35.876135,-78.835801,timelinePath,2014-11-01 06:00 + 3'
2014-11-01 16:50:00.000,35.877185,-78.837831,timelinePath,2014-11-01 16:00 + 50'
2014-11-01 19:24:00.000,35.877271,-78.83723,timelinePath,2014-11-01 18:00 + 84'
2014-11-01 19:24:09.069,35.8784,-78.838427,visit,duration: 1.53 h
2014-11-01 20:56:00.000,35.877152,-78.837759,timelinePath,2014-11-01 20:00 + 56'
2014-11-01 20:56:13.323,35.8784,-78.838427,activity,start
2014-11-01 22:26:00.000,35.876117,-78.835741,timelinePath,2014-11-01 22:00 + 26'
2014-11-01 22:26:00.000,35.876117,-78.835741,timelinePath,2014-11-01 22:00 + 26'
2014-11-01 22:26:13.694,35.87624,-78.835734,activity,end
2014-11-01 22:26:13.694,35.87624,-78.835734,visit,duration: 0.18 h
2014-11-01 22:36:43.924,35.876181,-78.835756,activity,start
2014-11-01 22:37:00.000,35.876181,-78.835756,timelinePath,2014-11-01 22:00 + 37'
2014-11-02 02:21:00.000,35.874288,-78.82966,timelinePath,2014-11-02 02:00 + 21'
2014-11-02 02:36:00.000,35.876161,-78.835842,timelinePath,2014-11-02 02:00 + 36'
2014-11-02 02:36:00.000,35.876161,-78.835842,timelinePath,2014-11-02 02:00 + 36'
2014-11-02 02:36:16.220,35.876161,-78.835842,activity,end
2014-11-02 02:36:16.220,35.87624,-78.835734,visit,duration: 1.96 h
2014-11-02 05:20:37.060,35.87624,-78.835734,visit,duration: 0.86 h
2014-11-02 05:21:00.000,35.876145,-78.835834,timelinePath,2014-11-02 04:00 + 81'
2014-11-02 06:12:00.000,35.87616,-78.835787,timelinePath,2014-11-02 06:00 + 12'
2014-11-02 06:12:02.093,35.87616,-78.835787,activity,start
2014-11-02 07:18:00.000,35.874288,-78.82966,timelinePath,2014-11-02 06:00 + 78'
2014-11-02 10:06:00.000,35.862985,-78.80951,timelinePath,2014-11-02 10:00 + 6'
2014-11-02 14:35:00.000,32.878498,-97.015147,timelinePath,2014-11-02 14:00 + 35'
2014-11-02 14:36:00.000,32.879301,-97.033537,timelinePath,2014-11-02 14:00 + 36'
2014-11-02 14:43:00.000,32.893431,-97.027112,timelinePath,2014-11-02 14:00 + 43'
2014-11-02 14:44:00.000,32.90106,-97.034971,timelinePath,2014-11-02 14:00 + 44'
2014-11-02 14:56:00.000,32.887395,-97.009536,timelinePath,2014-11-02 14:00 + 56'
2014-11-02 15:28:00.000,32.892381,-97.024359,timelinePath,2014-11-02 14:00 + 88'
2014-11-02 15:31:00.000,32.899053,-97.035241,timelinePath,2014-11-02 14:00 + 91'
2014-11-02 18:02:00.000,32.118444,-110.936802,timelinePath,2014-11-02 18:00 + 2'
2014-11-02 18:02:14.080,32.118444,-110.936802,activity,end
2014-11-02 18:03:00.000,32.118507,-110.936753,timelinePath,2014-11-02 18:00 + 3'
2014-11-02 18:34:00.000,32.16872,-110.943136,timelinePath,2014-11-02 18:00 + 34'
2014-11-02 18:49:00.000,32.223942,-110.96155,timelinePath,2014-11-02 18:00 + 49'
2014-11-02 18:53:00.000,32.221521,-110.975879,timelinePath,2014-11-02 18:00 + 53'
2014-11-02 18:54:00.000,32.227767,-110.978261,timelinePath,2014-11-02 18:00 + 54'
2014-11-02 18:55:00.000,32.22977,-110.987191,timelinePath,2014-11-02 18:00 + 55'
2014-11-02 19:00:00.000,32.223448,-111.028879,timelinePath,2014-11-02 18:00 + 60'
2014-11-02 20:27:00.000,32.2247,-111.024519,timelinePath,2014-11-02 20:00 + 27'
2014-11-02 20:31:00.000,32.227864,-110.983152,timelinePath,2014-11-02 20:00 + 31'
2014-11-02 20:32:00.000,32.224545,-110.980839,timelinePath,2014-11-02 20:00 + 32'
2014-11-02 20:33:00.000,32.221114,-110.980634,timelinePath,2014-11-02 20:00 + 33'
2014-11-02 20:36:00.000,32.218393,-110.972471,timelinePath,2014-11-02 20:00 + 36'
2014-11-03 07:39:00.000,32.227797,-110.960447,timelinePath,2014-11-03 06:00 + 99'
2014-11-03 07:45:00.000,32.225898,-111.005912,timelinePath,2014-11-03 06:00 + 105'
2014-11-03 15:01:00.000,32.235754,-110.98348,timelinePath,2014-11-03 14:00 + 61'
2014-11-03 15:06:00.000,32.23555,-110.958811,timelinePath,2014-11-03 14:00 + 66'
2014-11-03 21:10:00.000,32.220222,-111.023833,timelinePath,2014-11-03 20:00 + 70'
2014-11-03 22:09:00.000,32.238713,-111.014929,timelinePath,2014-11-03 22:00 + 9'
2014-11-03 22:10:00.000,32.242664,-111.020481,timelinePath,2014-11-03 22:00 + 10'
2014-11-03 22:11:00.000,32.25071,-111.019458,timelinePath,2014-11-03 22:00 + 11'
2014-11-03 22:18:00.000,32.250552,-111.001583,timelinePath,2014-11-03 22:00 + 18'
2014-11-03 22:20:00.000,32.250988,-110.997098,timelinePath,2014-11-03 22:00 + 20'
2014-11-03 22:28:00.000,32.261305,-110.998161,timelinePath,2014-11-03 22:00 + 28'
2014-11-03 22:30:00.000,32.260974,-110.982806,timelinePath,2014-11-03 22:00 + 30'
2014-11-03 22:39:00.000,32.287005,-110.959303,timelinePath,2014-11-03 22:00 + 39'
2014-11-04 00:06:00.000,32.283168,-110.961116,timelinePath,2014-11-04 00:00 + 6'
2014-11-04 00:11:00.000,32.254833,-110.961061,timelinePath,2014-11-04 00:00 + 11'
2014-11-04 00:13:00.000,32.24919,-110.960889,timelinePath,2014-11-04 00:00 + 13'
2014-11-04 03:57:00.000,32.223998,-111.028723,timelinePath,2014-11-04 02:00 + 117'
2014-11-04 03:58:00.000,32.224246,-111.02162,timelinePath,2014-11-04 02:00 + 118'
2014-11-04 04:02:00.000,32.235529,-111.003644,timelinePath,2014-11-04 04:00 + 2'
2014-11-04 04:04:00.000,32.235375,-110.988441,timelinePath,2014-11-04 04:00 + 4'
2014-11-04 04:07:00.000,32.261772,-110.998039,timelinePath,2014-11-04 04:00 + 7'
2014-11-04 04:08:00.000,32.260859,-110.987123,timelinePath,2014-11-04 04:00 + 8'
2014-11-04 04:13:00.000,32.285551,-110.978638,timelinePath,2014-11-04 04:00 + 13'
2014-11-04 04:14:00.000,32.287008,-110.959389,timelinePath,2014-11-04 04:00 + 14'
2014-11-04 05:37:00.000,32.288045,-110.965024,timelinePath,2014-11-04 04:00 + 97'
2014-11-04 17:05:00.000,32.270147,-110.961018,timelinePath,2014-11-04 16:00 + 65'
2014-11-04 17:10:00.000,32.239041,-110.959407,timelinePath,2014-11-04 16:00 + 70'
2014-11-04 17:11:00.000,32.23267,-110.959565,timelinePath,2014-11-04 16:00 + 71'
2014-11-04 17:14:48.950,32.232464,-110.951659,visit,duration: 0.6 h
2014-11-04 17:15:00.000,32.228621,-110.95433,timelinePath,2014-11-04 16:00 + 75'
2014-11-04 17:15:00.000,32.228621,-110.95433,timelinePath,2014-11-04 16:00 + 75'
2014-11-04 19:18:00.000,32.231402,-110.959384,timelinePath,2014-11-04 18:00 + 78'
2014-11-04 19:25:00.000,32.270417,-110.961061,timelinePath,2014-11-04 18:00 + 85'
2014-11-04 19:29:00.000,32.285523,-110.958605,timelinePath,2014-11-04 18:00 + 89'
2014-11-05 00:04:00.000,32.2867,-110.960983,timelinePath,2014-11-05 00:00 + 4'
2014-11-05 00:13:00.000,32.241967,-110.959569,timelinePath,2014-11-05 00:00 + 13'
2014-11-05 00:14:00.000,32.236388,-110.959403,timelinePath,2014-11-05 00:00 + 14'
2014-11-05 00:21:00.000,32.228674,-110.953082,timelinePath,2014-11-05 00:00 + 21'
2014-11-05 00:37:00.000,32.231194,-110.95092,timelinePath,2014-11-05 00:00 + 37'
2014-11-05 14:35:00.000,32.274557,-110.960942,timelinePath,2014-11-05 14:00 + 35'
2014-11-05 14:40:00.000,32.250195,-110.957437,timelinePath,2014-11-05 14:00 + 40'
2014-11-05 14:46:00.000,32.236652,-110.950713,timelinePath,2014-11-05 14:00 + 46'
2014-11-05 14:46:00.000,32.236652,-110.950713,timelinePath,2014-11-05 14:00 + 46'
2014-11-05 17:03:00.000,32.229831,-110.954378,timelinePath,2014-11-05 16:00 + 63'
2014-11-06 05:01:00.000,32.23294,-110.95225,timelinePath,2014-11-06 04:00 + 61'
2014-11-06 08:20:00.000,32.230917,-110.948746,timelinePath,2014-11-06 08:00 + 20'
2014-11-06 22:32:00.000,32.230951,-110.954041,timelinePath,2014-11-06 22:00 + 32'
2014-11-06 23:40:00.000,32.232758,-110.948791,timelinePath,2014-11-06 22:00 + 100'
2014-11-06 23:40:00.000,32.232758,-110.948791,timelinePath,2014-11-06 22:00 + 100'
2014-11-06 23:40:06.344,32.232464,-110.951659,visit,duration: 5.47 h
2014-11-07 05:08:00.000,32.233725,-110.948976,timelinePath,2014-11-07 04:00 + 68'
2014-11-07 05:26:00.000,32.231279,-110.948817,timelinePath,2014-11-07 04:00 + 86'
2014-11-07 18:02:00.000,32.23167,-110.955027,timelinePath,2014-11-07 18:00 + 2'
2014-11-07 18:21:00.000,32.22844,-110.950572,timelinePath,2014-11-07 18:00 + 21'
2014-11-07 18:56:00.000,32.231353,-110.949877,timelinePath,2014-11-07 18:00 + 56'
2014-11-07 19:02:00.000,32.228528,-110.950551,timelinePath,2014-11-07 18:00 + 62'
2014-11-07 19:29:00.000,32.232759,-110.948937,timelinePath,2014-11-07 18:00 + 89'
2014-11-07 19:37:59.841,32.232464,-110.951659,visit,duration: 2.82 h
2014-11-07 19:38:00.000,32.232838,-110.94885,timelinePath,2014-11-07 18:00 + 98'
2014-11-07 22:27:00.000,32.232872,-110.948894,timelinePath,2014-11-07 22:00 + 27'
2014-11-08 00:29:00.000,32.224685,-110.943869,timelinePath,2014-11-08 00:00 + 29'
2014-11-08 00:30:00.000,32.222177,-110.944719,timelinePath,2014-11-08 00:00 + 30'
2014-11-08 00:38:00.000,32.221451,-110.914557,timelinePath,2014-11-08 00:00 + 38'
2014-11-08 00:43:00.000,32.234076,-110.924356,timelinePath,2014-11-08 00:00 + 43'
2014-11-08 00:47:00.000,32.244777,-110.934191,timelinePath,2014-11-08 00:00 + 47'
2014-11-08 05:10:00.000,32.224854,-110.91668,timelinePath,2014-11-08 04:00 + 70'
2014-11-08 05:10:00.000,32.224854,-110.91668,timelinePath,2014-11-08 04:00 + 70'
2014-11-08 05:12:00.000,32.224456,-110.914563,timelinePath,2014-11-08 04:00 + 72'
2014-11-08 05:17:00.000,32.222762,-110.947237,timelinePath,2014-11-08 04:00 + 77'
2014-11-08 05:24:00.000,32.236463,-110.958928,timelinePath,2014-11-08 04:00 + 84'
2014-11-08 05:25:00.000,32.233114,-110.958652,timelinePath,2014-11-08 04:00 + 85'
2014-11-08 05:31:00.000,32.254535,-110.957102,timelinePath,2014-11-08 04:00 + 91'
2014-11-08 05:33:00.000,32.272729,-110.952709,timelinePath,2014-11-08 04:00 + 93'
2014-11-08 05:44:00.000,32.291458,-110.975277,timelinePath,2014-11-08 04:00 + 104'
2014-11-08 05:46:00.000,32.287195,-110.959568,timelinePath,2014-11-08 04:00 + 106'
2014-11-08 05:46:00.000,32.287195,-110.959568,timelinePath,2014-11-08 04:00 + 106'
2014-11-08 06:10:00.000,32.291522,-110.975758,timelinePath,2014-11-08 06:00 + 10'
2014-11-08 06:21:00.000,32.287348,-110.959917,timelinePath,2014-11-08 06:00 + 21'
2014-11-08 06:28:00.000,32.291523,-110.975763,timelinePath,2014-11-08 06:00 + 28'
2014-11-08 06:30:00.000,32.286251,-110.959276,timelinePath,2014-11-08 06:00 + 30'
2014-11-08 06:46:00.000,32.291523,-110.975765,timelinePath,2014-11-08 06:00 + 46'
2014-11-08 06:58:00.000,32.287383,-110.960016,timelinePath,2014-11-08 06:00 + 58'
2014-11-08 07:14:00.000,32.292073,-110.975203,timelinePath,2014-11-08 06:00 + 74'
2014-11-08 07:19:00.000,32.287308,-110.959996,timelinePath,2014-11-08 06:00 + 79'
2014-11-08 07:19:00.000,32.287308,-110.959996,timelinePath,2014-11-08 06:00 + 79'
2014-11-08 16:00:00.000,32.279475,-110.961135,timelinePath,2014-11-08 16:00 + 0'
2014-11-08 16:00:00.000,32.279475,-110.961135,timelinePath,2014-11-08 16:00 + 0'
2014-11-08 16:05:00.000,32.239877,-110.959542,timelinePath,2014-11-08 16:00 + 5'
2014-11-08 16:06:00.000,32.235621,-110.957025,timelinePath,2014-11-08 16:00 + 6'
2014-11-08 16:34:00.000,32.249904,-110.977677,timelinePath,2014-11-08 16:00 + 34'
2014-11-08 16:41:00.000,32.293916,-110.980275,timelinePath,2014-11-08 16:00 + 41'
2014-11-08 16:42:00.000,32.297466,-110.978259,timelinePath,2014-11-08 16:00 + 42'
2014-11-08 16:47:00.000,32.334075,-110.977235,timelinePath,2014-11-08 16:00 + 47'
2014-11-08 17:27:00.000,32.619344,-110.79397,timelinePath,2014-11-08 16:00 + 87'
2014-11-08 17:35:00.000,32.614573,-110.785213,timelinePath,2014-11-08 16:00 + 95'
2014-11-08 22:25:00.000,32.608384,-110.760925,timelinePath,2014-11-08 22:00 + 25'
2014-11-08 22:29:00.000,32.619293,-110.794085,timelinePath,2014-11-08 22:00 + 29'
2014-11-08 22:40:00.000,32.553811,-110.932492,timelinePath,2014-11-08 22:00 + 40'
2014-11-08 22:53:00.000,32.411304,-110.940251,timelinePath,2014-11-08 22:00 + 53'
2014-11-08 22:53:00.000,32.411398,-110.940672,timelinePath,2014-11-08 22:00 + 53'
2014-11-08 23:27:00.000,32.399521,-110.955493,timelinePath,2014-11-08 22:00 + 87'
2014-11-08 23:27:00.000,32.400196,-110.954887,timelinePath,2014-11-08 22:00 + 87'
2014-11-08 23:29:00.000,32.388996,-110.964282,timelinePath,2014-11-08 22:00 + 89'
2014-11-08 23:29:00.000,32.388996,-110.964282,timelinePath,2014-11-08 22:00 + 89'
2014-11-09 01:08:00.000,32.287276,-110.959921,timelinePath,2014-11-09 00:00 + 68'
2014-11-09 01:10:00.000,32.287529,-110.959929,timelinePath,2014-11-09 00:00 + 70'
2014-11-09 20:04:00.000,32.254226,-110.960638,timelinePath,2014-11-09 20:00 + 4'
2014-11-09 21:24:00.000,32.279522,-110.960977,timelinePath,2014-11-09 20:00 + 84'
2014-11-09 21:26:00.000,32.283485,-110.954992,timelinePath,2014-11-09 20:00 + 86'
2014-11-09 21:29:00.000,32.322539,-110.961091,timelinePath,2014-11-09 20:00 + 89'
2014-11-09 21:34:00.000,32.337274,-110.993856,timelinePath,2014-11-09 20:00 + 94'
2014-11-10 02:39:00.000,32.326033,-110.964913,timelinePath,2014-11-10 02:00 + 39'
2014-11-10 02:40:00.000,32.326433,-110.957177,timelinePath,2014-11-10 02:00 + 40'
2014-11-10 02:49:00.000,32.256803,-110.956394,timelinePath,2014-11-10 02:00 + 49'
2014-11-10 02:50:00.000,32.254182,-110.960549,timelinePath,2014-11-10 02:00 + 50'
2014-11-10 03:03:00.000,32.254053,-110.960652,timelinePath,2014-11-10 02:00 + 63'
2014-11-10 04:44:00.000,32.264894,-110.960695,timelinePath,2014-11-10 04:00 + 44'
2014-11-10 05:23:00.000,32.277317,-110.95063,timelinePath,2014-11-10 04:00 + 83'
2014-11-10 05:46:00.000,32.296747,-110.970148,timelinePath,2014-11-10 04:00 + 106'
2014-11-10 14:14:00.000,32.228076,-110.954234,timelinePath,2014-11-10 14:00 + 14'
2014-11-10 14:16:00.000,32.227503,-110.951187,timelinePath,2014-11-10 14:00 + 16'
2014-11-10 14:24:00.000,32.234497,-110.952659,timelinePath,2014-11-10 14:00 + 24'
2014-11-10 19:16:00.000,32.232797,-110.950444,timelinePath,2014-11-10 18:00 + 76'
2014-11-11 01:10:00.000,32.23519,-110.94394,timelinePath,2014-11-11 00:00 + 70'
2014-11-11 02:25:00.000,32.232166,-110.949708,timelinePath,2014-11-11 02:00 + 25'
2014-11-11 02:25:00.000,32.232166,-110.949708,timelinePath,2014-11-11 02:00 + 25'
2014-11-11 02:26:00.000,32.232039,-110.951326,timelinePath,2014-11-11 02:00 + 26'
2014-11-11 02:26:03.070,32.232464,-110.951659,visit,duration: 1.76 h
2014-11-11 04:12:00.000,32.232309,-110.952014,timelinePath,2014-11-11 04:00 + 12'
2014-11-11 05:24:00.000,32.255799,-110.95265,timelinePath,2014-11-11 04:00 + 84'
2014-11-11 05:24:00.000,32.255964,-110.952509,timelinePath,2014-11-11 04:00 + 84'
2014-11-11 05:29:00.000,32.280278,-110.953505,timelinePath,2014-11-11 04:00 + 89'
2014-11-11 05:29:00.000,32.280278,-110.953505,timelinePath,2014-11-11 04:00 + 89'
2014-11-11 05:34:00.000,32.290591,-110.963008,timelinePath,2014-11-11 04:00 + 94'
2014-11-11 06:12:00.000,32.287477,-110.960008,timelinePath,2014-11-11 06:00 + 12'
2014-11-11 09:25:00.000,32.287281,-110.959142,timelinePath,2014-11-11 08:00 + 85'
2014-11-11 09:25:05.898,32.28686,-110.958447,visit,duration: 3.0 h
2014-11-11 12:24:55.651,32.28686,-110.958447,activity,start
2014-11-11 12:25:00.000,32.287286,-110.959733,timelinePath,2014-11-11 12:00 + 25'
2014-11-11 18:23:17.408,32.232464,-110.951659,visit,duration: 9.42 h
2014-11-11 18:23:17.408,32.232464,-110.951659,activity,end
2014-11-11 19:06:00.000,32.231145,-110.949438,timelinePath,2014-11-11 18:00 + 66'
2014-11-11 19:06:00.000,32.231145,-110.949438,timelinePath,2014-11-11 18:00 + 66'
2014-11-12 03:49:00.000,32.23266,-110.948604,timelinePath,2014-11-12 02:00 + 109'
2014-11-12 07:01:00.000,32.231012,-110.943667,timelinePath,2014-11-12 06:00 + 61'
2014-11-12 14:56:00.000,32.251767,-110.95557,timelinePath,2014-11-12 14:00 + 56'
2014-11-12 15:01:00.000,32.234198,-110.952735,timelinePath,2014-11-12 14:00 + 61'
2014-11-13 04:07:00.000,32.264013,-110.960882,timelinePath,2014-11-13 04:00 + 7'
2014-11-13 04:13:00.000,32.285021,-110.9544,timelinePath,2014-11-13 04:00 + 13'
2014-11-13 04:37:00.000,32.287354,-110.959763,timelinePath,2014-11-13 04:00 + 37'
2014-11-13 15:26:00.000,32.235214,-110.958278,timelinePath,2014-11-13 14:00 + 86'
2014-11-13 15:26:00.000,32.23361,-110.959483,timelinePath,2014-11-13 14:00 + 86'
2014-11-13 15:26:00.000,32.235214,-110.958278,timelinePath,2014-11-13 14:00 + 86'
2014-11-13 15:30:00.000,32.23007,-110.954379,timelinePath,2014-11-13 14:00 + 90'
2014-11-13 19:30:00.000,32.230971,-110.951024,timelinePath,2014-11-13 18:00 + 90'
2014-11-13 19:30:00.000,32.231946,-110.950919,timelinePath,2014-11-13 18:00 + 90'
2014-11-13 19:51:33.579,32.232464,-110.951659,visit,duration: 0.74 h
2014-11-13 19:52:00.000,32.231634,-110.947029,timelinePath,2014-11-13 18:00 + 112'
2014-11-13 19:52:00.000,32.231634,-110.947029,timelinePath,2014-11-13 18:00 + 112'
2014-11-13 20:35:51.251,32.232464,-110.951659,activity,start
2014-11-13 20:36:00.000,32.231645,-110.947021,timelinePath,2014-11-13 20:00 + 36'
2014-11-13 22:41:34.077,32.232464,-110.951659,visit,duration: 2.7 h
2014-11-13 22:41:34.077,32.232464,-110.951659,activity,end
2014-11-13 22:42:00.000,32.232215,-110.95161,timelinePath,2014-11-13 22:00 + 42'
2014-11-13 22:42:00.000,32.232215,-110.95161,timelinePath,2014-11-13 22:00 + 42'
2014-11-14 01:24:00.000,32.232126,-110.951735,timelinePath,2014-11-14 00:00 + 84'
2014-11-14 01:40:57.033,32.232464,-110.951659,visit,duration: 4.39 h
2014-11-14 01:41:00.000,32.231437,-110.954242,timelinePath,2014-11-14 00:00 + 101'
2014-11-14 01:41:00.000,32.231565,-110.954363,timelinePath,2014-11-14 00:00 + 101'
2014-11-14 01:54:00.000,32.231212,-110.955429,timelinePath,2014-11-14 00:00 + 114'
2014-11-14 03:05:00.000,32.231422,-110.95398,timelinePath,2014-11-14 02:00 + 65'
2014-11-14 04:00:00.000,32.231476,-110.950892,timelinePath,2014-11-14 02:00 + 120'
2014-11-14 04:00:00.000,32.231476,-110.950892,timelinePath,2014-11-14 02:00 + 120'
2014-11-14 06:04:00.000,32.231511,-110.950916,timelinePath,2014-11-14 06:00 + 4'
2014-11-14 06:04:15.214,32.232464,-110.951659,activity,start
2014-11-14 08:39:00.000,32.253996,-110.961121,timelinePath,2014-11-14 08:00 + 39'
2014-11-14 08:39:00.000,32.253996,-110.961121,timelinePath,2014-11-14 08:00 + 39'
2014-11-14 08:43:31.148,32.28686,-110.958447,visit,duration: 1.02 h
2014-11-14 08:43:31.148,32.28686,-110.958447,activity,end
2014-11-14 08:44:00.000,32.287439,-110.959747,timelinePath,2014-11-14 08:00 + 44'
2014-11-14 08:44:00.000,32.287439,-110.959747,timelinePath,2014-11-14 08:00 + 44'
2014-11-14 09:45:00.000,32.287413,-110.960014,timelinePath,2014-11-14 08:00 + 105'
2014-11-14 14:59:00.000,32.279725,-110.961112,timelinePath,2014-11-14 14:00 + 59'
2014-11-14 14:59:00.000,32.279725,-110.961112,timelinePath,2014-11-14 14:00 + 59'
2014-11-14 15:05:00.000,32.241007,-110.959296,timelinePath,2014-11-14 14:00 + 65'
2014-11-14 15:06:00.000,32.235785,-110.958955,timelinePath,2014-11-14 14:00 + 66'
2014-11-14 15:10:00.000,32.233032,-110.953544,timelinePath,2014-11-14 14:00 + 70'
2014-11-14 15:10:00.000,32.233032,-110.953544,timelinePath,2014-11-14 14:00 + 70'
2014-11-14 15:10:11.889,32.232464,-110.951659,visit,duration: 0.66 h
2014-11-14 15:49:38.087,32.232464,-110.951659,activity,start
2014-11-14 15:50:00.000,32.232675,-110.953615,timelinePath,2014-11-14 14:00 + 110'
2014-11-14 16:21:52.351,32.231885,-110.950109,visit,duration: 1.1 h
2014-11-14 16:21:52.351,32.231885,-110.950109,activity,end
2014-11-14 16:22:00.000,32.229866,-110.954288,timelinePath,2014-11-14 16:00 + 22'
2014-11-14 16:22:00.000,32.229866,-110.954288,timelinePath,2014-11-14 16:00 + 22'
2014-11-14 17:27:45.831,32.231885,-110.950109,activity,start
2014-11-14 17:28:00.000,32.229818,-110.954368,timelinePath,2014-11-14 16:00 + 88'
2014-11-14 21:29:00.000,32.232887,-110.948955,timelinePath,2014-11-14 20:00 + 89'
2014-11-14 21:29:00.000,32.232887,-110.948955,timelinePath,2014-11-14 20:00 + 89'
2014-11-14 21:29:02.181,32.232464,-110.951659,visit,duration: 0.96 h
2014-11-14 21:29:02.181,32.232464,-110.951659,activity,end
2014-11-14 22:26:54.575,32.232464,-110.951659,activity,start
2014-11-14 22:27:00.000,32.23283,-110.948951,timelinePath,2014-11-14 22:00 + 27'
2014-11-15 00:20:52.867,32.232464,-110.951659,visit,duration: 0.91 h
2014-11-15 00:20:52.867,32.232464,-110.951659,activity,end
2014-11-15 00:21:00.000,32.233029,-110.95208,timelinePath,2014-11-15 00:00 + 21'
2014-11-15 00:21:00.000,32.233029,-110.95208,timelinePath,2014-11-15 00:00 + 21'
2014-11-15 01:16:00.000,32.233063,-110.952039,timelinePath,2014-11-15 00:00 + 76'
2014-11-15 01:34:00.000,32.236058,-110.955549,timelinePath,2014-11-15 00:00 + 94'
2014-11-15 04:28:00.000,32.236339,-110.964616,timelinePath,2014-11-15 04:00 + 28'
2014-11-15 04:54:00.000,32.224463,-110.956083,timelinePath,2014-11-15 04:00 + 54'
2014-11-15 04:55:00.000,32.226445,-110.952812,timelinePath,2014-11-15 04:00 + 55'
2014-11-15 05:18:00.000,32.284788,-110.953848,timelinePath,2014-11-15 04:00 + 78'
2014-11-15 05:32:00.000,32.287358,-110.959902,timelinePath,2014-11-15 04:00 + 92'
2014-11-15 06:09:00.000,32.287186,-110.95975,timelinePath,2014-11-15 06:00 + 9'
2014-11-15 06:09:25.184,32.28686,-110.958447,visit,duration: 1.65 h
2014-11-15 07:48:00.000,32.28753,-110.95997,timelinePath,2014-11-15 06:00 + 108'
2014-11-15 23:01:00.000,32.290991,-110.978191,timelinePath,2014-11-15 22:00 + 61'
2014-11-15 23:01:00.000,32.290991,-110.978191,timelinePath,2014-11-15 22:00 + 61'
2014-11-15 23:03:00.000,32.281912,-110.978412,timelinePath,2014-11-15 22:00 + 63'
2014-11-15 23:16:00.000,32.221576,-111.028473,timelinePath,2014-11-15 22:00 + 76'
2014-11-15 23:17:00.000,32.219723,-111.027744,timelinePath,2014-11-15 22:00 + 77'
2014-11-16 01:46:00.000,32.255499,-110.961004,timelinePath,2014-11-16 00:00 + 106'
2014-11-16 01:51:00.000,32.287118,-110.959636,timelinePath,2014-11-16 00:00 + 111'
2014-11-16 04:58:51.044,32.28686,-110.958447,visit,duration: 7.36 h
2014-11-16 04:59:00.000,32.287529,-110.95983,timelinePath,2014-11-16 04:00 + 59'
2014-11-16 22:47:00.000,32.28757,-110.959882,timelinePath,2014-11-16 22:00 + 47'
2014-11-17 02:10:00.000,32.287121,-110.961453,timelinePath,2014-11-17 02:00 + 10'
2014-11-17 02:12:00.000,32.286625,-110.972835,timelinePath,2014-11-17 02:00 + 12'
2014-11-17 02:13:00.000,32.282872,-110.978231,timelinePath,2014-11-17 02:00 + 13'
2014-11-17 02:13:00.000,32.282872,-110.978231,timelinePath,2014-11-17 02:00 + 13'
2014-11-17 02:46:00.000,32.280079,-110.976542,timelinePath,2014-11-17 02:00 + 46'
2014-11-17 03:15:00.000,32.287438,-110.959869,timelinePath,2014-11-17 02:00 + 75'
2014-11-17 03:35:52.492,32.28686,-110.958447,visit,duration: 0.19 h
2014-11-17 03:36:00.000,32.287236,-110.959559,timelinePath,2014-11-17 02:00 + 96'
2014-11-17 03:47:00.000,32.286942,-110.959705,timelinePath,2014-11-17 02:00 + 107'
2014-11-17 03:47:11.800,32.28727,-110.9597,activity,start
2014-11-17 04:50:00.000,32.287534,-110.959998,timelinePath,2014-11-17 04:00 + 50'
2014-11-17 04:50:00.000,32.284327,-110.953493,timelinePath,2014-11-17 04:00 + 50'
2014-11-17 04:50:01.030,32.28747,-110.959852,activity,end
2014-11-17 04:50:01.030,32.28686,-110.958447,visit,duration: 2.69 h
2014-11-17 07:32:00.000,32.287333,-110.95992,timelinePath,2014-11-17 06:00 + 92'
2014-11-17 14:55:00.000,32.273063,-110.96102,timelinePath,2014-11-17 14:00 + 55'
2014-11-17 15:00:00.000,32.251043,-110.960768,timelinePath,2014-11-17 14:00 + 60'
2014-11-17 15:08:00.000,32.233198,-110.95366,timelinePath,2014-11-17 14:00 + 68'
2014-11-17 20:54:00.000,32.229798,-110.954364,timelinePath,2014-11-17 20:00 + 54'
2014-11-17 21:00:00.000,32.229807,-110.954346,timelinePath,2014-11-17 20:00 + 60'
2014-11-17 23:44:00.000,32.232486,-110.951661,timelinePath,2014-11-17 22:00 + 104'
2014-11-17 23:44:00.000,32.232486,-110.951661,timelinePath,2014-11-17 22:00 + 104'
2014-11-17 23:44:07.902,32.232464,-110.951659,visit,duration: 1.71 h
2014-11-18 01:27:00.000,32.232196,-110.95201,timelinePath,2014-11-18 00:00 + 87'
2014-11-18 03:04:00.000,32.228457,-110.953119,timelinePath,2014-11-18 02:00 + 64'
2014-11-18 03:04:00.000,32.228457,-110.953119,timelinePath,2014-11-18 02:00 + 64'
2014-11-18 03:23:00.000,32.258944,-110.961381,timelinePath,2014-11-18 02:00 + 83'
2014-11-18 03:32:00.000,32.287032,-110.958344,timelinePath,2014-11-18 02:00 + 92'
2014-11-18 03:32:00.000,32.287032,-110.958344,timelinePath,2014-11-18 02:00 + 92'
2014-11-18 04:29:38.090,32.28686,-110.958447,visit,duration: 6.36 h
2014-11-18 04:30:00.000,32.287602,-110.960029,timelinePath,2014-11-18 04:00 + 30'
